47.71099853515625	0.6679999828338623	0.6449999809265137
76.47200012207031	-7.538000106811523	0.8410000205039978
105.91699981689453	-27.68000030517578	1.1649999618530273
135.60499572753906	-41.66899871826172	1.4249999523162842
165.406005859375	-46.944000244140625	1.503999948501587
195.26699829101562	-19.8700008392334	1.4800000190734863
225.1649932861328	21.635000228881836	1.61899995803833
255.08700561523438	68.96900177001953	2.000999927520752
285.0249938964844	108.08300018310547	2.375
314.9750061035156	119.00900268554688	2.51200008392334
344.9339904785156	93.96199798583984	2.372999906539917
374.89898681640625	47.09600067138672	2.1059999465942383
404.8699951171875	-7.7829999923706055	1.9290000200271606
434.843994140625	-54.66699981689453	1.9019999504089355
464.8219909667969	-76.4530029296875	1.8960000276565552
494.8030090332031	-63.85200119018555	1.8250000476837158
524.7849731445312	-31.371999740600586	1.6979999542236328
554.77001953125	4.8420000076293945	1.7920000553131104
584.7559814453125	26.12700080871582	1.9609999656677246
614.7440185546875	24.141000747680664	2.0910000801086426
644.7319946289062	-4.59499979019165	2.1670000553131104
674.7219848632812	-58.68299865722656	2.246999979019165
704.7119750976562	-98.4489974975586	2.3559999465942383
734.7039794921875	-127.36799621582031	2.440000057220459
764.6959838867188	-122.11000061035156	2.440999984741211
794.68798828125	-94.69400024414062	2.378999948501587
824.6820068359375	-46.80400085449219	2.3269999027252197
854.6749877929688	5.168000221252441	2.3320000171661377
884.6690063476562	44.44499969482422	2.3589999675750732
914.6640014648438	60.21799850463867	2.3440001010894775
944.6589965820312	46.224998474121094	2.265000104904175
974.6539916992188	13.663999557495117	2.171999931335449
1004.6489868164062	-35.11899948120117	2.2690000534057617
1034.64501953125	-58.444000244140625	2.364000082015991
1064.6409912109375	-80.03700256347656	2.434999942779541
1094.636962890625	-70.61499786376953	2.503999948501587
1124.633056640625	-49.67300033569336	2.553999900817871
1154.6300048828125	-24.829999923706055	2.5850000381469727
1184.6259765625	-9.10200023651123	2.5920000076293945
1214.623046875	1.3949999809265137	2.572000026702881
1244.6199951171875	-0.4189999997615814	2.5390000343322754
1274.6180419921875	-14.791999816894531	2.5269999504089355
1304.614990234375	-38.67499923706055	2.569000005722046
1334.612060546875	-52.29999923706055	2.6730000972747803
1364.6099853515625	-62.4109992980957	2.813999891281128
1394.6070556640625	-57.86899948120117	2.9590001106262207
1424.60498046875	-45.10200119018555	3.0820000171661377
1454.60302734375	-28.075000762939453	3.1679999828338623
1484.6009521484375	-5.526000022888184	3.2130000591278076
1514.5989990234375	5.4029998779296875	3.2249999046325684
1544.5970458984375	5.553999900817871	3.2239999771118164
1574.594970703125	-4.868000030517578	3.239000082015991
1604.593017578125	-8.838000297546387	3.302000045776367
1634.592041015625	-24.986000061035156	3.427000045776367
1664.5899658203125	-24.072999954223633	3.611999988555908
1694.5880126953125	-28.6200008392334	3.8359999656677246
1724.5870361328125	-28.41200065612793	4.074999809265137
1754.5849609375	-14.11400032043457	4.311999797821045
1784.583984375	-14.267999649047852	4.539000034332275
1814.5830078125	-3.430999994277954	4.76200008392334
1844.5810546875	-4.74399995803833	4.995999813079834
1874.5799560546875	2.0859999656677246	5.260000228881836
1904.5789794921875	-10.355999946594238	5.572999954223633
1934.5770263671875	-2.578000068664551	5.946000099182129
1964.5760498046875	-20.288000106811523	6.380000114440918
1988.0240478515625	-29.913000106811523	9.071999549865723
